doc_id	mot	tf*idf
67392	et	0.0026725898613268
73189	et	0.0026725898613268
70921	et	0.0026725898613268
72121	et	0.0053451797226536
70919	et	0.0053451797226536
76210	et	0.0053451797226536
72636	et	0.0053451797226536
72632	et	0.0053451797226536
70921	de	0.0053451797226536
70429	et	0.0053451797226536
70915	et	0.0053451797226536
70922	et	0.0053451797226536
73436	et	0.0053451797226536
67797	et	0.0053451797226536
75460	et	0.0053451797226536
73686	et	0.0053451797226536
70921	la	0.0053617283721081
70922	la	0.0053617283721081
73686	la	0.0053617283721081
71619	la	0.0053617283721081
74747	la	0.0053617283721081
67797	la	0.0053617283721081
70429	la	0.0053617283721081
70743	et	0.0080177695839804
68889	et	0.0080177695839804
71841	et	0.0080177695839804
69818	et	0.0080177695839804
72119	et	0.0080177695839804
68641	et	0.0080177695839804
73438	et	0.0080177695839804
74747	et	0.0080177695839804
68283	et	0.0080177695839804
71619	et	0.0080177695839804
74173	et	0.0080177695839804
71366	et	0.0080177695839804
68640	et	0.0080177695839804
67941	et	0.0080177695839804
67943	de	0.0080177695839804
72401	le	0.008067621748033
67796	le	0.008067621748033
73438	le	0.008067621748033
71841	le	0.008067621748033
75070	le	0.008067621748033
73689	le	0.008067621748033
68644	le	0.008067621748033
72120	le	0.008067621748033
69182	le	0.008067621748033
68390	le	0.008067621748033
69543	le	0.008067621748033
70923	le	0.008067621748033
71843	le	0.008067621748033
75797	à	0.0094269170107578
72119	à	0.0094269170107578
71615	les	0.0094269170107578
72401	les	0.0094269170107578
75793	les	0.0094269170107578
71835	les	0.0094269170107578
72121	à	0.0094269170107578
70915	les	0.0094269170107578
71842	les	0.0094269170107578
70426	les	0.0094269170107578
70428	les	0.0094269170107578
72119	les	0.0094269170107578
70429	des	0.0094269170107578
70922	les	0.0094269170107578
70919	les	0.0094269170107578
69543	des	0.0094269170107578
71841	les	0.0094269170107578
72121	les	0.0094269170107578
69820	à	0.0094269170107578
68889	à	0.0094269170107578
74169	des	0.0094269170107578
72939	les	0.0094269170107578
69186	les	0.0094269170107578
73189	les	0.0094269170107578
75071	à	0.0094269170107578
73691	à	0.0094269170107578
73686	les	0.0094269170107578
68884	les	0.0094269170107578
68883	les	0.0094269170107578
70751	à	0.0094269170107578
68390	les	0.0094269170107578
73437	des	0.0094269170107578
69186	à	0.0094269170107578
73189	des	0.0094269170107578
73686	à	0.0094269170107578
67799	les	0.0094269170107578
67804	les	0.0094269170107578
73688	à	0.0094269170107578
74176	à	0.0094269170107578
71841	à	0.0094269170107578
70920	et	0.0106903594453072
